model,preset,thr,precision,recall,f1,coverage,queries
sentence-transformers/all-distilroberta-v1,C_lex_sem_strong,0.6500000000000001,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,C_lex_sem_strong,0.7000000000000002,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,C_lex_sem_strong,0.75,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,C_lex_sem_strong,0.8,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,C_lex_sem_strong,0.8500000000000001,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,C_lex_sem_strong,0.9000000000000001,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,C_lex_sem_strong,0.9500000000000002,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,C_lex_sem_strong,1.0,0.23529411764705882,1.0,0.38095238095238093,0.9883720930232558,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,-1.0,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,-0.95,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,-0.9,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,-0.85,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,-0.8,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,-0.75,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,-0.7,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,-0.6499999999999999,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,-0.6,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,-0.55,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,-0.5,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,-0.44999999999999996,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,-0.3999999999999999,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,-0.35,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,-0.29999999999999993,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,-0.25,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,-0.19999999999999996,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,-0.1499999999999999,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,-0.09999999999999998,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,-0.04999999999999993,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,0.0,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,0.050000000000000044,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,0.10000000000000009,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,0.15000000000000013,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,0.20000000000000018,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,0.25,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,0.30000000000000004,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,0.3500000000000001,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,0.40000000000000013,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,0.4500000000000002,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,0.5,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,0.55,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,0.6000000000000001,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,0.6500000000000001,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,0.7000000000000002,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,0.75,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,0.8,0.17857142857142858,0.8823529411764706,0.297029702970297,0.9767441860465116,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,0.8500000000000001,0.18518518518518517,0.8823529411764706,0.3061224489795918,0.9418604651162791,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,0.9000000000000001,0.18840579710144928,0.7647058823529411,0.3023255813953489,0.8023255813953488,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,0.9500000000000002,0.21818181818181817,0.7058823529411765,0.33333333333333337,0.6395348837209303,86
sentence-transformers/all-distilroberta-v1,D_char_jaccard,1.0,0.2558139534883721,0.6470588235294118,0.3666666666666667,0.5,86
sentence-transformers/all-distilroberta-v1,E_diversity,-1.0,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,-0.95,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,-0.9,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,-0.85,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,-0.8,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,-0.75,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,-0.7,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,-0.6499999999999999,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,-0.6,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,-0.55,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,-0.5,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,-0.44999999999999996,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,-0.3999999999999999,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,-0.35,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,-0.29999999999999993,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,-0.25,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,-0.19999999999999996,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,-0.1499999999999999,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,-0.09999999999999998,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,-0.04999999999999993,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,0.0,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,0.050000000000000044,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,0.10000000000000009,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,0.15000000000000013,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,0.20000000000000018,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,0.25,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,0.30000000000000004,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,0.3500000000000001,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,0.40000000000000013,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,0.4500000000000002,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,0.5,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,0.55,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,0.6000000000000001,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,0.6500000000000001,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,0.7000000000000002,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,E_diversity,0.75,0.21176470588235294,1.0,0.34951456310679613,0.9883720930232558,86
sentence-transformers/all-distilroberta-v1,E_diversity,0.8,0.20481927710843373,0.9444444444444444,0.3366336633663366,0.9651162790697675,86
sentence-transformers/all-distilroberta-v1,E_diversity,0.8500000000000001,0.20253164556962025,0.8888888888888888,0.32989690721649484,0.9186046511627907,86
sentence-transformers/all-distilroberta-v1,E_diversity,0.9000000000000001,0.21739130434782608,0.8333333333333334,0.3448275862068966,0.8023255813953488,86
sentence-transformers/all-distilroberta-v1,E_diversity,0.9500000000000002,0.24561403508771928,0.7777777777777778,0.3733333333333333,0.6627906976744186,86
sentence-transformers/all-distilroberta-v1,E_diversity,1.0,0.27906976744186046,0.6666666666666666,0.3934426229508197,0.5,86
sentence-transformers/all-distilroberta-v1,F_recall_first,-1.0,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,-0.95,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,-0.9,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,-0.85,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,-0.8,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,-0.75,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,-0.7,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,-0.6499999999999999,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,-0.6,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,-0.55,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,-0.5,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,-0.44999999999999996,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,-0.3999999999999999,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,-0.35,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,-0.29999999999999993,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,-0.25,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,-0.19999999999999996,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,-0.1499999999999999,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,-0.09999999999999998,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,-0.04999999999999993,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,0.0,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,0.050000000000000044,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,0.10000000000000009,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,0.15000000000000013,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,0.20000000000000018,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,0.25,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,0.30000000000000004,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,0.3500000000000001,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,0.40000000000000013,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,0.4500000000000002,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,0.5,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,0.55,0.23255813953488372,1.0,0.37735849056603776,1.0,86
sentence-transformers/all-distilroberta-v1,F_recall_first,0.6000000000000001,0.23529411764705882,1.0,0.38095238095238093,0.9883720930232558,86
sentence-transformers/all-distilroberta-v1,F_recall_first,0.6500000000000001,0.23529411764705882,1.0,0.38095238095238093,0.9883720930232558,86
sentence-transformers/all-distilroberta-v1,F_recall_first,0.7000000000000002,0.23170731707317074,0.95,0.37254901960784315,0.9534883720930233,86
sentence-transformers/all-distilroberta-v1,F_recall_first,0.75,0.2714285714285714,0.95,0.4222222222222222,0.813953488372093,86
sentence-transformers/all-distilroberta-v1,F_recall_first,0.8,0.29310344827586204,0.85,0.4358974358974359,0.6744186046511628,86
sentence-transformers/all-distilroberta-v1,F_recall_first,0.8500000000000001,0.3157894736842105,0.6,0.41379310344827586,0.4418604651162791,86
sentence-transformers/all-distilroberta-v1,F_recall_first,0.9000000000000001,0.391304347826087,0.45,0.4186046511627907,0.26744186046511625,86
sentence-transformers/all-distilroberta-v1,F_recall_first,0.9500000000000002,0.38461538461538464,0.25,0.30303030303030304,0.1511627906976744,86
sentence-transformers/all-distilroberta-v1,F_recall_first,1.0,0.5,0.1,0.16666666666666669,0.046511627906976744,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,-1.0,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,-0.95,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,-0.9,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,-0.85,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,-0.8,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,-0.75,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,-0.7,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,-0.6499999999999999,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,-0.6,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,-0.55,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,-0.5,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,-0.44999999999999996,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,-0.3999999999999999,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,-0.35,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,-0.29999999999999993,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,-0.25,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,-0.19999999999999996,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,-0.1499999999999999,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,-0.09999999999999998,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,-0.04999999999999993,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,0.0,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,0.050000000000000044,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,0.10000000000000009,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,0.15000000000000013,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,0.20000000000000018,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,0.25,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,0.30000000000000004,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,0.3500000000000001,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,0.40000000000000013,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,0.4500000000000002,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,0.5,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,0.55,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,0.6000000000000001,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,0.6500000000000001,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,0.7000000000000002,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,0.75,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,0.8,0.20930232558139536,1.0,0.3461538461538462,1.0,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,0.8500000000000001,0.20238095238095238,0.9444444444444444,0.33333333333333337,0.9767441860465116,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,0.9000000000000001,0.2073170731707317,0.9444444444444444,0.33999999999999997,0.9534883720930233,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,0.9500000000000002,0.2222222222222222,0.8888888888888888,0.3555555555555555,0.8372093023255814,86
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,1.0,0.23333333333333334,0.7777777777777778,0.35897435897435903,0.6976744186046512,86
sentence-transformers/all-distilroberta-v1,H_zfilter,-1.0,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,-0.95,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,-0.9,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,-0.85,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,-0.8,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,-0.75,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,-0.7,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,-0.6499999999999999,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,-0.6,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,-0.55,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,-0.5,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,-0.44999999999999996,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,-0.3999999999999999,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,-0.35,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,-0.29999999999999993,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,-0.25,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,-0.19999999999999996,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,-0.1499999999999999,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,-0.09999999999999998,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,-0.04999999999999993,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,0.0,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,0.050000000000000044,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,0.10000000000000009,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,0.15000000000000013,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,0.20000000000000018,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,0.25,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,0.30000000000000004,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,0.3500000000000001,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,0.40000000000000013,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,0.4500000000000002,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,0.5,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,0.55,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,0.6000000000000001,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,0.6500000000000001,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,0.7000000000000002,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,H_zfilter,0.75,0.2235294117647059,1.0,0.36538461538461536,0.9883720930232558,86
sentence-transformers/all-distilroberta-v1,H_zfilter,0.8,0.21686746987951808,0.9473684210526315,0.35294117647058826,0.9651162790697675,86
sentence-transformers/all-distilroberta-v1,H_zfilter,0.8500000000000001,0.23376623376623376,0.9473684210526315,0.375,0.8953488372093024,86
sentence-transformers/all-distilroberta-v1,H_zfilter,0.9000000000000001,0.25757575757575757,0.8947368421052632,0.4,0.7674418604651163,86
sentence-transformers/all-distilroberta-v1,H_zfilter,0.9500000000000002,0.3018867924528302,0.8421052631578947,0.4444444444444445,0.6162790697674418,86
sentence-transformers/all-distilroberta-v1,H_zfilter,1.0,0.3333333333333333,0.5789473684210527,0.4230769230769231,0.38372093023255816,86
sentence-transformers/all-distilroberta-v1,I_short_skills_bias,-1.0,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,I_short_skills_bias,-0.95,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,I_short_skills_bias,-0.9,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,I_short_skills_bias,-0.85,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,I_short_skills_bias,-0.8,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,I_short_skills_bias,-0.75,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,I_short_skills_bias,-0.7,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-distilroberta-v1,I_short_skills_bias,-0.6499999999999999,0.22093023255813954,1.0,0.36190476190476195,1.0,86
