model,preset,k,P@k,R@k,F1@k,nDCG@k,MAP@k,MRR,coverage_rel@k,coverage_any@k,queries
sentence-transformers/all-mpnet-base-v2,E_diversity,1,0.16279069767441862,0.0872093023255814,0.11240310077519379,0.16279069767441862,0.16279069767441862,0.2393687707641196,0.16279069767441862,1.0,86
sentence-transformers/all-mpnet-base-v2,E_diversity,3,0.10852713178294575,0.1686046511627907,0.1313953488372093,0.1644885485427803,0.13468992248062014,0.2393687707641196,0.27906976744186046,1.0,86
sentence-transformers/all-mpnet-base-v2,E_diversity,5,0.08139534883720931,0.20930232558139536,0.11683277962347732,0.18535757224512384,0.1498062015503876,0.2393687707641196,0.313953488372093,1.0,86
sentence-transformers/all-mpnet-base-v2,E_diversity,10,0.05465116279069766,0.29069767441860467,0.09161381254404512,0.21519466889643657,0.1626984126984127,0.2393687707641196,0.4069767441860465,1.0,86
sentence-transformers/all-mpnet-base-v2,F_recall_first,1,0.16279069767441862,0.0872093023255814,0.11240310077519379,0.16279069767441862,0.16279069767441862,0.22000738279808046,0.16279069767441862,1.0,86
sentence-transformers/all-mpnet-base-v2,F_recall_first,3,0.08914728682170542,0.13953488372093023,0.10813953488372094,0.14293058545765358,0.11337209302325581,0.22000738279808046,0.2558139534883721,1.0,86
sentence-transformers/all-mpnet-base-v2,F_recall_first,5,0.06511627906976744,0.1686046511627907,0.09357696566998895,0.1573460434047823,0.12325581395348836,0.22000738279808046,0.27906976744186046,1.0,86
sentence-transformers/all-mpnet-base-v2,F_recall_first,10,0.03837209302325582,0.19767441860465115,0.06412966878083158,0.16909428369296778,0.1279623477297896,0.22000738279808046,0.32558139534883723,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,1,0.16279069767441862,0.0872093023255814,0.11240310077519379,0.16279069767441862,0.16279069767441862,0.22155315614617938,0.16279069767441862,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,3,0.08527131782945736,0.13372093023255813,0.10348837209302326,0.138432297001438,0.11046511627906977,0.22155315614617938,0.2441860465116279,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,5,0.06744186046511627,0.1744186046511628,0.09689922480620158,0.15898887407816187,0.12383720930232558,0.22155315614617938,0.29069767441860467,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,10,0.04418604651162791,0.22674418604651161,0.07381959126145175,0.17952739052006336,0.13267580287929126,0.22155315614617938,0.36046511627906974,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,1,0.16279069767441862,0.0872093023255814,0.11240310077519379,0.16279069767441862,0.16279069767441862,0.21986434108527134,0.16279069767441862,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,3,0.08914728682170542,0.13953488372093023,0.10813953488372094,0.14199710626170228,0.11434108527131781,0.21986434108527134,0.2441860465116279,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,5,0.06976744186046513,0.18023255813953487,0.10022148394241419,0.16255368333842615,0.12800387596899224,0.21986434108527134,0.29069767441860467,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,10,0.04186046511627907,0.21511627906976744,0.06994362226920368,0.17673175780904338,0.13367248062015505,0.21986434108527134,0.3488372093023256,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,1,0.19767441860465115,0.10465116279069768,0.13565891472868216,0.19767441860465115,0.19767441860465115,0.2543604651162791,0.19767441860465115,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,3,0.10077519379844961,0.1569767441860465,0.12209302325581398,0.16151900343138542,0.12790697674418605,0.2543604651162791,0.29069767441860467,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,5,0.07209302325581396,0.18604651162790697,0.10354374307862682,0.17624690800413387,0.13749999999999998,0.2543604651162791,0.32558139534883723,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,10,0.04534883720930233,0.23255813953488372,0.07575757575757577,0.19523822814415748,0.1456372277593208,0.2543604651162791,0.3953488372093023,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,1,0.22093023255813954,0.11627906976744186,0.1511627906976744,0.22093023255813954,0.22093023255813954,0.2713455149501661,0.22093023255813954,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,3,0.11240310077519379,0.1744186046511628,0.13604651162790699,0.1793430497327069,0.14728682170542637,0.2713455149501661,0.29069767441860467,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,5,0.07906976744186048,0.20348837209302326,0.1135105204872647,0.1937585076798356,0.1551356589147287,0.2713455149501661,0.3372093023255814,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,10,0.04999999999999999,0.2558139534883721,0.08350951374207191,0.2135948862083452,0.16285068290882243,0.2713455149501661,0.4186046511627907,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,1,0.12790697674418605,0.06395348837209303,0.08527131782945736,0.12790697674418605,0.12790697674418605,0.2015734588409007,0.12790697674418605,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,3,0.0813953488372093,0.12209302325581395,0.09767441860465116,0.1187412923082139,0.09302325581395349,0.2015734588409007,0.22093023255813954,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,5,0.06279069767441861,0.1569767441860465,0.08970099667774088,0.1359148631945205,0.10058139534883721,0.2015734588409007,0.29069767441860467,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,10,0.048837209302325574,0.25,0.08157152924594788,0.17147149421911914,0.1139234957548911,0.2015734588409007,0.4418604651162791,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,B_hybrid_light,1,0.22093023255813954,0.11046511627906977,0.14728682170542634,0.22093023255813954,0.22093023255813954,0.2579457364341085,0.22093023255813954,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,B_hybrid_light,3,0.10077519379844961,0.1511627906976744,0.12093023255813953,0.1650838126916497,0.1308139534883721,0.2579457364341085,0.29069767441860467,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,B_hybrid_light,5,0.06511627906976745,0.16279069767441862,0.09302325581395351,0.17122493182124485,0.13662790697674418,0.2579457364341085,0.29069767441860467,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,B_hybrid_light,10,0.038372093023255824,0.19767441860465115,0.06412966878083158,0.1836406556765888,0.14221345514950165,0.2579457364341085,0.32558139534883723,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,C_lex_sem_strong,1,0.20930232558139536,0.11046511627906977,0.14341085271317827,0.20930232558139536,0.20930232558139536,0.25064599483204136,0.20930232558139536,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,C_lex_sem_strong,3,0.09302325581395347,0.14534883720930233,0.11279069767441861,0.15888767336707244,0.12693798449612403,0.25064599483204136,0.27906976744186046,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,C_lex_sem_strong,5,0.06279069767441861,0.16279069767441862,0.0902547065337763,0.16809935206146515,0.13420542635658914,0.25064599483204136,0.29069767441860467,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,C_lex_sem_strong,10,0.04069767441860465,0.21511627906976744,0.0681818181818182,0.18747044536944255,0.143812292358804,0.25064599483204136,0.3372093023255814,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,D_char_jaccard,1,0.23255813953488372,0.11627906976744186,0.15503875968992248,0.23255813953488372,0.23255813953488372,0.2738787375415282,0.23255813953488372,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,D_char_jaccard,3,0.10077519379844961,0.1511627906976744,0.12093023255813953,0.16958210114786532,0.13372093023255813,0.2738787375415282,0.3023255813953488,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,D_char_jaccard,5,0.06744186046511629,0.1686046511627907,0.09634551495016612,0.17879377984225803,0.14244186046511628,0.2738787375415282,0.3023255813953488,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,D_char_jaccard,10,0.03953488372093024,0.20348837209302326,0.06606765327695562,0.19181820110862013,0.1477828534514581,0.2738787375415282,0.3488372093023256,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,E_diversity,1,0.22093023255813954,0.11046511627906977,0.14728682170542634,0.22093023255813954,0.22093023255813954,0.28115079365079365,0.22093023255813954,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,E_diversity,3,0.10852713178294575,0.1686046511627907,0.1313953488372093,0.17632953383218872,0.13953488372093023,0.28115079365079365,0.313953488372093,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,E_diversity,5,0.08372093023255814,0.21511627906976744,0.12015503875968993,0.20058156372494956,0.15813953488372093,0.28115079365079365,0.3488372093023256,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,E_diversity,10,0.05465116279069766,0.28488372093023256,0.09143763213530658,0.22834051163606361,0.17275978220745664,0.28115079365079365,0.4186046511627907,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,F_recall_first,1,0.22093023255813954,0.11046511627906977,0.14728682170542634,0.22093023255813954,0.22093023255813954,0.24806201550387597,0.22093023255813954,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,F_recall_first,3,0.09302325581395347,0.14534883720930233,0.11279069767441861,0.15985881900234325,0.12693798449612403,0.24806201550387597,0.27906976744186046,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,F_recall_first,5,0.05813953488372093,0.1511627906976744,0.08361018826135107,0.16261693194152113,0.12926356589147286,0.24806201550387597,0.27906976744186046,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,F_recall_first,10,0.030232558139534883,0.1569767441860465,0.05056377730796335,0.16467785388087053,0.13042635658914728,0.24806201550387597,0.27906976744186046,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,G_mnn_heavy,1,0.22093023255813954,0.11046511627906977,0.14728682170542634,0.22093023255813954,0.22093023255813954,0.2540697674418605,0.22093023255813954,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,G_mnn_heavy,3,0.09689922480620156,0.14534883720930233,0.11627906976744186,0.16151900343138542,0.12887596899224804,0.2540697674418605,0.27906976744186046,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,G_mnn_heavy,5,0.06279069767441861,0.1569767441860465,0.08970099667774088,0.16766012256098056,0.13468992248062014,0.2540697674418605,0.27906976744186046,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,G_mnn_heavy,10,0.03604651162790698,0.18604651162790697,0.060253699788583526,0.17788752919824008,0.13890503875968993,0.2540697674418605,0.313953488372093,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,H_zfilter,1,0.22093023255813954,0.11046511627906977,0.14728682170542634,0.22093023255813954,0.22093023255813954,0.2555232558139535,0.22093023255813954,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,H_zfilter,3,0.09302325581395347,0.14534883720930233,0.11279069767441861,0.16079229819829458,0.12790697674418605,0.2555232558139535,0.27906976744186046,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,H_zfilter,5,0.06279069767441861,0.16279069767441862,0.0902547065337763,0.1700039768926873,0.13517441860465115,0.2555232558139535,0.29069767441860467,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,H_zfilter,10,0.03837209302325581,0.19767441860465115,0.06412966878083158,0.18293417539505888,0.14171511627906977,0.2555232558139535,0.313953488372093,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,I_short_skills_bias,1,0.2441860465116279,0.12790697674418605,0.16666666666666663,0.2441860465116279,0.2441860465116279,0.2858157991878922,0.2441860465116279,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,I_short_skills_bias,3,0.10465116279069768,0.16279069767441862,0.12674418604651164,0.1802765289286582,0.14437984496124032,0.2858157991878922,0.313953488372093,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,I_short_skills_bias,5,0.06976744186046513,0.18023255813953487,0.10022148394241419,0.18948820762305088,0.15310077519379847,0.2858157991878922,0.313953488372093,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,I_short_skills_bias,10,0.04302325581395349,0.22674418604651161,0.07205778717406627,0.20661492230631673,0.15962301587301586,0.2858157991878922,0.38372093023255816,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,J_char_heavy,1,0.23255813953488372,0.12209302325581395,0.15891472868217055,0.23255813953488372,0.23255813953488372,0.2744785898855666,0.23255813953488372,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,J_char_heavy,3,0.09689922480620156,0.1511627906976744,0.11744186046511627,0.16958210114786532,0.13662790697674418,0.2744785898855666,0.29069767441860467,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,J_char_heavy,5,0.06744186046511629,0.1744186046511628,0.09689922480620158,0.18186433940705557,0.14680232558139536,0.2744785898855666,0.3023255813953488,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,J_char_heavy,10,0.04767441860465116,0.25,0.0798097251585624,0.2111026166461338,0.16142257290513107,0.2744785898855666,0.37209302325581395,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,A_semantic_only,1,0.1744186046511628,0.0872093023255814,0.11627906976744186,0.1744186046511628,0.1744186046511628,0.24009782207456623,0.1744186046511628,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,A_semantic_only,3,0.10465116279069768,0.1569767441860465,0.12558139534883722,0.15532286410680815,0.12887596899224804,0.24009782207456623,0.2558139534883721,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,A_semantic_only,5,0.08372093023255814,0.20930232558139536,0.11960132890365452,0.18077077381064832,0.14224806201550386,0.24009782207456623,0.3372093023255814,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,A_semantic_only,10,0.061627906976744196,0.3081395348837209,0.10271317829457365,0.2197622146849921,0.16064507198228128,0.24009782207456623,0.45348837209302323,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,B_hybrid_light,1,0.20930232558139536,0.10465116279069768,0.1395348837209302,0.20930232558139536,0.20930232558139536,0.27251291989664084,0.20930232558139536,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,B_hybrid_light,3,0.10465116279069768,0.1569767441860465,0.12558139534883722,0.16695077108355233,0.1308139534883721,0.27251291989664084,0.3023255813953488,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,B_hybrid_light,5,0.08139534883720931,0.20348837209302326,0.11627906976744189,0.19057790772507377,0.14534883720930233,0.27251291989664084,0.36046511627906974,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,B_hybrid_light,10,0.049999999999999996,0.25,0.08333333333333334,0.20936405782782558,0.1559731450719823,0.27251291989664084,0.3953488372093023,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,C_lex_sem_strong,1,0.22093023255813954,0.11627906976744186,0.1511627906976744,0.22093023255813954,0.22093023255813954,0.2688953488372093,0.22093023255813954,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,C_lex_sem_strong,3,0.11240310077519379,0.1744186046511628,0.13604651162790699,0.1802765289286582,0.14437984496124032,0.2688953488372093,0.313953488372093,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,C_lex_sem_strong,5,0.07674418604651163,0.19767441860465115,0.11018826135105209,0.1925587671878485,0.15310077519379844,0.2688953488372093,0.3372093023255814,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,C_lex_sem_strong,10,0.04534883720930233,0.23255813953488372,0.07575757575757577,0.2067864621786641,0.16231773717238832,0.2688953488372093,0.3488372093023256,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,D_char_jaccard,1,0.20930232558139536,0.10465116279069768,0.1395348837209302,0.20930232558139536,0.20930232558139536,0.25663528977482464,0.20930232558139536,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,D_char_jaccard,3,0.10465116279069768,0.1569767441860465,0.12558139534883722,0.16508381269164973,0.13081395348837208,0.25663528977482464,0.29069767441860467,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,D_char_jaccard,5,0.07906976744186046,0.19767441860465115,0.11295681063122927,0.1853279431427539,0.14505813953488372,0.25663528977482464,0.32558139534883723,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,D_char_jaccard,10,0.04534883720930233,0.22674418604651161,0.07558139534883723,0.19682779448646034,0.15129660391288297,0.25663528977482464,0.3488372093023256,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,1,0.20930232558139536,0.10465116279069768,0.1395348837209302,0.20930232558139536,0.20930232558139536,0.2889673311184939,0.20930232558139536,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,3,0.12015503875968993,0.18604651162790697,0.14534883720930233,0.18498159134773423,0.1501937984496124,0.2889673311184939,0.313953488372093,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,5,0.10465116279069764,0.26744186046511625,0.15005537098560362,0.22578229887556228,0.1763565891472868,0.2889673311184939,0.4069767441860465,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,10,0.0697674418604651,0.3546511627906977,0.11645525017618041,0.2596944970332046,0.1924118678479144,0.2889673311184939,0.5116279069767442,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,F_recall_first,1,0.22093023255813954,0.11046511627906977,0.14728682170542634,0.22093023255813954,0.22093023255813954,0.28120155038759687,0.22093023255813954,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,F_recall_first,3,0.11240310077519379,0.1686046511627907,0.13488372093023257,0.1776451988643452,0.1385658914728682,0.28120155038759687,0.32558139534883723,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,F_recall_first,5,0.07441860465116279,0.18604651162790697,0.106312292358804,0.1865444309331182,0.1437984496124031,0.28120155038759687,0.3488372093023256,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,F_recall_first,10,0.04302325581395349,0.21511627906976744,0.07170542635658916,0.19770418462638337,0.14796511627906975,0.28120155038759687,0.3953488372093023,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,G_mnn_heavy,1,0.20930232558139536,0.10465116279069768,0.1395348837209302,0.20930232558139536,0.20930232558139536,0.2638888888888889,0.20930232558139536,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,G_mnn_heavy,3,0.10077519379844961,0.1511627906976744,0.12093023255813953,0.16151900343138542,0.12693798449612403,0.2638888888888889,0.29069767441860467,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,G_mnn_heavy,5,0.07441860465116279,0.18604651162790697,0.10631229235880402,0.17900502094331172,0.13594961240310077,0.2638888888888889,0.3488372093023256,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,G_mnn_heavy,10,0.04534883720930233,0.22674418604651161,0.07558139534883723,0.19558411500371967,0.14534422296050203,0.2638888888888889,0.38372093023255816,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,H_zfilter,1,0.20930232558139536,0.10465116279069768,0.1395348837209302,0.20930232558139536,0.20930232558139536,0.272125322997416,0.20930232558139536,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,H_zfilter,3,0.10465116279069768,0.1569767441860465,0.12558139534883722,0.16788425027950366,0.1317829457364341,0.272125322997416,0.3023255813953488,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,H_zfilter,5,0.07674418604651163,0.19186046511627908,0.10963455149501664,0.18568271441704964,0.14224806201550388,0.272125322997416,0.3488372093023256,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,H_zfilter,10,0.04767441860465116,0.23837209302325582,0.07945736434108529,0.20420286747250635,0.15243401624215577,0.272125322997416,0.38372093023255816,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,I_short_skills_bias,1,0.20930232558139536,0.10465116279069768,0.1395348837209302,0.20930232558139536,0.20930232558139536,0.26244924326319674,0.20930232558139536,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,I_short_skills_bias,3,0.11240310077519379,0.1686046511627907,0.13488372093023257,0.17314691040812963,0.1375968992248062,0.26244924326319674,0.3023255813953488,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,I_short_skills_bias,5,0.08139534883720931,0.20348837209302326,0.11627906976744189,0.1900080346688165,0.14835271317829457,0.26244924326319674,0.3372093023255814,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,I_short_skills_bias,10,0.047674418604651166,0.23837209302325582,0.07945736434108527,0.2039201120921386,0.15632152085640455,0.26244924326319674,0.36046511627906974,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,J_char_heavy,1,0.20930232558139536,0.10465116279069768,0.1395348837209302,0.20930232558139536,0.20930232558139536,0.2553294573643411,0.20930232558139536,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,J_char_heavy,3,0.11240310077519379,0.1686046511627907,0.13488372093023254,0.17127995201622698,0.13565891472868216,0.2553294573643411,0.3023255813953488,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,J_char_heavy,5,0.08372093023255814,0.20930232558139536,0.11960132890365452,0.19214897571857056,0.15193798449612403,0.2553294573643411,0.32558139534883723,1.0,86
sentence-transformers/paraphrase-MiniLM-L3-v2,J_char_heavy,10,0.046511627906976744,0.23255813953488372,0.07751937984496124,0.20146050984419253,0.15755583241048354,0.2553294573643411,0.3372093023255814,1.0,86
sentence-transformers/paraphrase-albert-small-v2,A_semantic_only,1,0.16279069767441862,0.08139534883720931,0.10852713178294572,0.16279069767441862,0.16279069767441862,0.23358711701734955,0.16279069767441862,1.0,86
sentence-transformers/paraphrase-albert-small-v2,A_semantic_only,3,0.09689922480620154,0.14534883720930233,0.11627906976744186,0.14276147793411265,0.11240310077519379,0.23358711701734955,0.26744186046511625,1.0,86
sentence-transformers/paraphrase-albert-small-v2,A_semantic_only,5,0.08604651162790698,0.21511627906976744,0.12292358803986715,0.17773351295796525,0.13333333333333333,0.23358711701734955,0.36046511627906974,1.0,86
sentence-transformers/paraphrase-albert-small-v2,A_semantic_only,10,0.05930232558139536,0.29651162790697677,0.0988372093023256,0.2095772568418237,0.14880260243632334,0.23358711701734955,0.4418604651162791,1.0,86
sentence-transformers/paraphrase-albert-small-v2,B_hybrid_light,1,0.19767441860465115,0.09883720930232558,0.1317829457364341,0.19767441860465115,0.19767441860465115,0.2482696566998893,0.19767441860465115,1.0,86
sentence-transformers/paraphrase-albert-small-v2,B_hybrid_light,3,0.10465116279069768,0.16279069767441862,0.12674418604651166,0.1637681476594932,0.12693798449612403,0.2482696566998893,0.3023255813953488,1.0,86
sentence-transformers/paraphrase-albert-small-v2,B_hybrid_light,5,0.06744186046511627,0.1744186046511628,0.09689922480620158,0.16990926678908835,0.1312984496124031,0.2482696566998893,0.313953488372093,1.0,86
sentence-transformers/paraphrase-albert-small-v2,B_hybrid_light,10,0.03953488372093024,0.20348837209302326,0.06606765327695562,0.18138463804984697,0.13741002214839423,0.2482696566998893,0.3372093023255814,1.0,86
sentence-transformers/paraphrase-albert-small-v2,C_lex_sem_strong,1,0.19767441860465115,0.09883720930232558,0.1317829457364341,0.19767441860465115,0.19767441860465115,0.25466500553709853,0.19767441860465115,1.0,86
sentence-transformers/paraphrase-albert-small-v2,C_lex_sem_strong,3,0.10465116279069768,0.1569767441860465,0.12558139534883725,0.16338596182328802,0.1298449612403101,0.25466500553709853,0.29069767441860467,1.0,86
sentence-transformers/paraphrase-albert-small-v2,C_lex_sem_strong,5,0.0744186046511628,0.18604651162790697,0.10631229235880402,0.17811386639603646,0.13914728682170543,0.25466500553709853,0.32558139534883723,1.0,86
sentence-transformers/paraphrase-albert-small-v2,C_lex_sem_strong,10,0.04534883720930233,0.22674418604651161,0.07558139534883723,0.19440248332620141,0.14714608711701735,0.25466500553709853,0.37209302325581395,1.0,86
sentence-transformers/paraphrase-albert-small-v2,D_char_jaccard,1,0.22093023255813954,0.11046511627906977,0.14728682170542634,0.22093023255813954,0.22093023255813954,0.26852159468438536,0.22093023255813954,1.0,86
sentence-transformers/paraphrase-albert-small-v2,D_char_jaccard,3,0.10852713178294575,0.16279069767441862,0.1302325581395349,0.17127995201622698,0.13372093023255813,0.26852159468438536,0.313953488372093,1.0,86
sentence-transformers/paraphrase-albert-small-v2,D_char_jaccard,5,0.07209302325581396,0.18023255813953487,0.10299003322259141,0.180179184085,0.13924418604651162,0.26852159468438536,0.3372093023255814,1.0,86
sentence-transformers/paraphrase-albert-small-v2,D_char_jaccard,10,0.04302325581395349,0.21511627906976744,0.07170542635658918,0.19411640194557264,0.14690383905500184,0.26852159468438536,0.36046511627906974,1.0,86
sentence-transformers/paraphrase-albert-small-v2,E_diversity,1,0.19767441860465115,0.09883720930232558,0.1317829457364341,0.19767441860465115,0.19767441860465115,0.26461332595053527,0.19767441860465115,1.0,86
sentence-transformers/paraphrase-albert-small-v2,E_diversity,3,0.11240310077519379,0.1744186046511628,0.13604651162790699,0.17463168296382703,0.14050387596899225,0.26461332595053527,0.3023255813953488,1.0,86
sentence-transformers/paraphrase-albert-small-v2,E_diversity,5,0.08372093023255814,0.21511627906976744,0.12015503875968996,0.19550070666617061,0.15445736434108526,0.26461332595053527,0.3488372093023256,1.0,86
sentence-transformers/paraphrase-albert-small-v2,E_diversity,10,0.053488372093023255,0.27325581395348836,0.08932346723044399,0.2178522264700831,0.1648140457733481,0.26461332595053527,0.4186046511627907,1.0,86
sentence-transformers/paraphrase-albert-small-v2,F_recall_first,1,0.1744186046511628,0.0872093023255814,0.11627906976744186,0.1744186046511628,0.1744186046511628,0.20862403100775198,0.1744186046511628,1.0,86
sentence-transformers/paraphrase-albert-small-v2,F_recall_first,3,0.07751937984496124,0.11627906976744186,0.09302325581395349,0.12756876169710418,0.09980620155038761,0.20862403100775198,0.23255813953488372,1.0,86
sentence-transformers/paraphrase-albert-small-v2,F_recall_first,5,0.051162790697674425,0.12790697674418605,0.07308970099667775,0.1330849875754599,0.10213178294573645,0.20862403100775198,0.2558139534883721,1.0,86
sentence-transformers/paraphrase-albert-small-v2,F_recall_first,10,0.03255813953488372,0.16279069767441862,0.05426356589147288,0.14650141783126727,0.10855712440014766,0.20862403100775198,0.29069767441860467,1.0,86
sentence-transformers/paraphrase-albert-small-v2,G_mnn_heavy,1,0.18604651162790697,0.09302325581395349,0.12403100775193798,0.18604651162790697,0.18604651162790697,0.2375138427464009,0.18604651162790697,1.0,86
sentence-transformers/paraphrase-albert-small-v2,G_mnn_heavy,3,0.10077519379844961,0.1511627906976744,0.12093023255813956,0.15438938491085683,0.11918604651162791,0.2375138427464009,0.29069767441860467,1.0,86
sentence-transformers/paraphrase-albert-small-v2,G_mnn_heavy,5,0.06744186046511627,0.1686046511627907,0.09634551495016615,0.16328861697962982,0.12470930232558142,0.2375138427464009,0.313953488372093,1.0,86
sentence-transformers/paraphrase-albert-small-v2,G_mnn_heavy,10,0.03953488372093024,0.19767441860465115,0.06589147286821707,0.1748492953333596,0.1316768180140273,0.2375138427464009,0.32558139534883723,1.0,86
sentence-transformers/paraphrase-albert-small-v2,H_zfilter,1,0.19767441860465115,0.09883720930232558,0.1317829457364341,0.19767441860465115,0.19767441860465115,0.2459625322997416,0.19767441860465115,1.0,86
sentence-transformers/paraphrase-albert-small-v2,H_zfilter,3,0.10077519379844962,0.1569767441860465,0.12209302325581398,0.16113681759518023,0.125968992248062,0.2459625322997416,0.29069767441860467,1.0,86
sentence-transformers/paraphrase-albert-small-v2,H_zfilter,5,0.06511627906976744,0.1686046511627907,0.09357696566998895,0.1672779367247754,0.13032945736434107,0.2459625322997416,0.3023255813953488,1.0,86
