container,source,path_rel,basename,ext,size_bytes,size_kb,modified,artifact_type,pipeline_expected,pipeline_tag_in_name,suffix_applicable,suffix_expected,suffix_present,pipeline_tag_mismatch,abs_path
results_coursera2,dir,neighbors_coursera_long_embedding_data_deberta_sentence_transformer_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_embedding_data_deberta_sentence_transformer_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv,.csv,525268,513.0,2025-09-17T15:24:20,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_embedding_data_deberta_sentence_transformer_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_embedding_data_deberta_sentence_transformer_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_embedding_data_deberta_sentence_transformer_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv,.csv,520949,508.7,2025-09-17T15:24:30,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_embedding_data_deberta_sentence_transformer_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_embedding_data_deberta_sentence_transformer_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_embedding_data_deberta_sentence_transformer_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv,.csv,552343,539.4,2025-09-17T15:24:40,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_embedding_data_deberta_sentence_transformer_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_embedding_data_deberta_sentence_transformer_J_char_heavy_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_embedding_data_deberta_sentence_transformer_J_char_heavy_dwa_cb25d773_skill_1edbbb05.csv,.csv,552337,539.4,2025-09-17T15:25:10,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_embedding_data_deberta_sentence_transformer_J_char_heavy_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_A_semantic_only_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_A_semantic_only_dwa_cb25d773_skill_1edbbb05.csv,.csv,707525,690.9,2025-09-17T15:29:58,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_A_semantic_only_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_B_hybrid_light_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_B_hybrid_light_dwa_cb25d773_skill_1edbbb05.csv,.csv,721261,704.4,2025-09-17T15:30:10,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_B_hybrid_light_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv,.csv,729120,712.0,2025-09-17T15:30:20,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_D_char_jaccard_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_D_char_jaccard_dwa_cb25d773_skill_1edbbb05.csv,.csv,735424,718.2,2025-09-17T15:30:48,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_D_char_jaccard_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_E_diversity_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_E_diversity_dwa_cb25d773_skill_1edbbb05.csv,.csv,720507,703.6,2025-09-17T15:31:00,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_E_diversity_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_F_recall_first_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_F_recall_first_dwa_cb25d773_skill_1edbbb05.csv,.csv,716043,699.3,2025-09-17T15:31:10,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_F_recall_first_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv,.csv,714768,698.0,2025-09-17T15:31:18,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv,.csv,708890,692.3,2025-09-17T15:31:24,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv,.csv,735710,718.5,2025-09-17T15:31:30,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_J_char_heavy_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_J_char_heavy_dwa_cb25d773_skill_1edbbb05.csv,.csv,731491,714.3,2025-09-17T15:31:46,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_base_sentence_transformers_all_MiniLM_L6_v2_J_char_heavy_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_A_semantic_only_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_A_semantic_only_dwa_cb25d773_skill_1edbbb05.csv,.csv,709578,692.9,2025-09-17T15:31:52,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_A_semantic_only_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_B_hybrid_light_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_B_hybrid_light_dwa_cb25d773_skill_1edbbb05.csv,.csv,721188,704.3,2025-09-17T15:31:58,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_B_hybrid_light_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv,.csv,729167,712.1,2025-09-17T15:32:06,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_D_char_jaccard_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_D_char_jaccard_dwa_cb25d773_skill_1edbbb05.csv,.csv,736100,718.8,2025-09-17T15:32:24,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_D_char_jaccard_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_E_diversity_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_E_diversity_dwa_cb25d773_skill_1edbbb05.csv,.csv,720790,703.9,2025-09-17T15:32:30,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_E_diversity_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_F_recall_first_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_F_recall_first_dwa_cb25d773_skill_1edbbb05.csv,.csv,715172,698.4,2025-09-17T15:32:38,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_F_recall_first_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv,.csv,714368,697.6,2025-09-17T15:32:44,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_G_mnn_heavy_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv,.csv,708332,691.7,2025-09-17T15:32:50,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_H_zfilter_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv,.csv,735429,718.2,2025-09-17T15:32:56,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_I_short_skills_bias_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_J_char_heavy_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_J_char_heavy_dwa_cb25d773_skill_1edbbb05.csv,.csv,732147,715.0,2025-09-17T15:33:14,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_hard_sentence_transformers_all_MiniLM_L6_v2_J_char_heavy_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_sup_sentence_transformers_all_MiniLM_L6_v2_A_semantic_only_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_sup_sentence_transformers_all_MiniLM_L6_v2_A_semantic_only_dwa_cb25d773_skill_1edbbb05.csv,.csv,704405,687.9,2025-09-17T15:33:22,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_sup_sentence_transformers_all_MiniLM_L6_v2_A_semantic_only_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_sup_sentence_transformers_all_MiniLM_L6_v2_B_hybrid_light_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_sup_sentence_transformers_all_MiniLM_L6_v2_B_hybrid_light_dwa_cb25d773_skill_1edbbb05.csv,.csv,719881,703.0,2025-09-17T15:33:34,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_sup_sentence_transformers_all_MiniLM_L6_v2_B_hybrid_light_dwa_cb25d773_skill_1edbbb05.csv
results_coursera2,dir,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_sup_sentence_transformers_all_MiniLM_L6_v2_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv,neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_sup_sentence_transformers_all_MiniLM_L6_v2_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv,.csv,727682,710.6,2025-09-17T15:33:40,neighbors,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera2/neighbors_coursera_long_home_jovyan_Joel_Pardo_AI4LABOUR_Mejoras_results_coursera_models_simcse_coursera_sup_sentence_transformers_all_MiniLM_L6_v2_C_lex_sem_strong_dwa_cb25d773_skill_1edbbb05.csv
