model,preset,k,P@k,R@k,F1@k,nDCG@k,MAP@k,MRR,coverage_rel@k,coverage_any@k,queries
sentence_transformers_all_mpnet_base_v2,B_hybrid_light,3,0.2564102564102564,0.38461538461538464,0.30769230769230776,0.4766526917464903,0.28846153846153844,0.5254578754578754,0.6666666666666666,1.0,39
sentence_transformers_all_mpnet_base_v2,B_hybrid_light,5,0.2,0.5,0.28571428571428586,0.5496762226250967,0.3211538461538462,0.5254578754578754,0.8205128205128205,1.0,39
sentence_transformers_all_mpnet_base_v2,B_hybrid_light,10,0.12307692307692307,0.6153846153846154,0.20512820512820512,0.5988744299611758,0.34818884818884815,0.5254578754578754,0.8717948717948718,1.0,39
sentence_transformers_all_mpnet_base_v2,C_lex_sem_strong,1,0.38461538461538464,0.19230769230769232,0.2564102564102564,0.38461538461538464,0.38461538461538464,0.5257733007733008,0.38461538461538464,1.0,39
sentence_transformers_all_mpnet_base_v2,C_lex_sem_strong,3,0.2222222222222222,0.3333333333333333,0.2666666666666667,0.44520924596364636,0.28205128205128205,0.5257733007733008,0.5641025641025641,1.0,39
sentence_transformers_all_mpnet_base_v2,C_lex_sem_strong,5,0.18461538461538463,0.46153846153846156,0.26373626373626385,0.5277173785396624,0.31858974358974357,0.5257733007733008,0.7435897435897436,1.0,39
sentence_transformers_all_mpnet_base_v2,C_lex_sem_strong,10,0.12307692307692306,0.6153846153846154,0.20512820512820518,0.60136023567574,0.3462810337810338,0.5257733007733008,0.8974358974358975,1.0,39
sentence_transformers_all_mpnet_base_v2,D_zfilter,1,0.358974358974359,0.1794871794871795,0.2393162393162393,0.358974358974359,0.358974358974359,0.5254578754578755,0.358974358974359,1.0,39
sentence_transformers_all_mpnet_base_v2,D_zfilter,3,0.24786324786324784,0.3717948717948718,0.2974358974358975,0.4791670961479727,0.2948717948717949,0.5254578754578755,0.6153846153846154,1.0,39
sentence_transformers_all_mpnet_base_v2,D_zfilter,5,0.19487179487179487,0.48717948717948717,0.2783882783882785,0.550420271512339,0.32756410256410257,0.5254578754578755,0.7948717948717948,1.0,39
sentence_transformers_all_mpnet_base_v2,D_zfilter,10,0.12564102564102564,0.6282051282051282,0.20940170940170938,0.6108549589232826,0.3567053317053317,0.5254578754578755,0.8974358974358975,1.0,39
sentence_transformers_all_mpnet_base_v2,E_diversity,1,0.358974358974359,0.1794871794871795,0.2393162393162393,0.358974358974359,0.358974358974359,0.5453296703296703,0.358974358974359,1.0,39
sentence_transformers_all_mpnet_base_v2,E_diversity,3,0.29059829059829057,0.4358974358974359,0.34871794871794876,0.5131249463322991,0.32905982905982906,0.5453296703296703,0.717948717948718,1.0,39
