model,preset,thr,precision,recall,f1,coverage,queries
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,-0.29999999999999993,0.1511627906976744,1.0,0.2626262626262626,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,-0.25,0.1511627906976744,1.0,0.2626262626262626,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,-0.19999999999999996,0.1511627906976744,1.0,0.2626262626262626,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,-0.1499999999999999,0.1511627906976744,1.0,0.2626262626262626,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,-0.09999999999999998,0.1511627906976744,1.0,0.2626262626262626,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,-0.04999999999999993,0.1511627906976744,1.0,0.2626262626262626,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,0.0,0.1511627906976744,1.0,0.2626262626262626,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,0.050000000000000044,0.1511627906976744,1.0,0.2626262626262626,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,0.10000000000000009,0.1511627906976744,1.0,0.2626262626262626,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,0.15000000000000013,0.1511627906976744,1.0,0.2626262626262626,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,0.20000000000000018,0.1511627906976744,1.0,0.2626262626262626,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,0.25,0.1511627906976744,1.0,0.2626262626262626,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,0.30000000000000004,0.1511627906976744,1.0,0.2626262626262626,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,0.3500000000000001,0.1511627906976744,1.0,0.2626262626262626,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,0.40000000000000013,0.1625,1.0,0.27956989247311825,0.9302325581395349,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,0.4500000000000002,0.1791044776119403,0.9230769230769231,0.3,0.7790697674418605,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,0.5,0.16981132075471697,0.6923076923076923,0.27272727272727276,0.6162790697674418,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,0.55,0.24324324324324326,0.6923076923076923,0.36000000000000004,0.43023255813953487,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,0.6000000000000001,0.2608695652173913,0.46153846153846156,0.33333333333333337,0.26744186046511625,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,0.6500000000000001,0.16666666666666666,0.07692307692307693,0.10526315789473684,0.06976744186046512,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,0.7000000000000002,0.5,0.07692307692307693,0.13333333333333336,0.023255813953488372,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,0.75,1.0,0.07692307692307693,0.14285714285714288,0.011627906976744186,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,0.8,0.0,0.0,0.0,0.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,0.8500000000000001,0.0,0.0,0.0,0.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,0.9000000000000001,0.0,0.0,0.0,0.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,0.9500000000000002,0.0,0.0,0.0,0.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,A_semantic_only,1.0,0.0,0.0,0.0,0.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,-1.0,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,-0.95,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,-0.9,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,-0.85,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,-0.8,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,-0.75,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,-0.7,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,-0.6499999999999999,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,-0.6,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,-0.55,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,-0.5,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,-0.44999999999999996,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,-0.3999999999999999,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,-0.35,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,-0.29999999999999993,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,-0.25,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,-0.19999999999999996,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,-0.1499999999999999,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,-0.09999999999999998,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,-0.04999999999999993,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,0.0,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,0.050000000000000044,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,0.10000000000000009,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,0.15000000000000013,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,0.20000000000000018,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,0.25,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,0.30000000000000004,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,0.3500000000000001,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,0.40000000000000013,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,0.4500000000000002,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,0.5,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,0.55,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,0.6000000000000001,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,0.6500000000000001,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,0.7000000000000002,0.23255813953488372,1.0,0.37735849056603776,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,0.75,0.24096385542168675,1.0,0.38834951456310685,0.9651162790697675,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,0.8,0.25316455696202533,1.0,0.4040404040404041,0.9186046511627907,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,0.8500000000000001,0.27941176470588236,0.95,0.43181818181818177,0.7906976744186046,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,0.9000000000000001,0.2962962962962963,0.8,0.43243243243243246,0.627906976744186,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,0.9500000000000002,0.2978723404255319,0.7,0.417910447761194,0.5465116279069767,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,B_hybrid_light,1.0,0.32432432432432434,0.6,0.4210526315789474,0.43023255813953487,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,-1.0,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,-0.95,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,-0.9,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,-0.85,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,-0.8,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,-0.75,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,-0.7,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,-0.6499999999999999,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,-0.6,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,-0.55,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,-0.5,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,-0.44999999999999996,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,-0.3999999999999999,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,-0.35,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,-0.29999999999999993,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,-0.25,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,-0.19999999999999996,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,-0.1499999999999999,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,-0.09999999999999998,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,-0.04999999999999993,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0.0,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0.050000000000000044,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0.10000000000000009,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0.15000000000000013,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0.20000000000000018,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0.25,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0.30000000000000004,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0.3500000000000001,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0.40000000000000013,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0.4500000000000002,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0.5,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0.55,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0.6000000000000001,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0.6500000000000001,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0.7000000000000002,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0.75,0.22093023255813954,1.0,0.36190476190476195,1.0,86
/home/jovyan/Joel_Pardo/AI4LABOUR/Mejoras/results_coursera/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2,C_lex_sem_strong,0.8,0.22093023255813954,1.0,0.36190476190476195,1.0,86
