model,preset,k,P@k,R@k,F1@k,nDCG@k,MAP@k,MRR,coverage_rel@k,coverage_any@k,queries,_source_container,_source_pipeline,_source_artifact,_source_basename,_source_relpath,_source_mtime
sentence-transformers/all-MiniLM-L6-v2,F_recall_first,10,0.0406976744186046,0.2034883720930232,0.0678294573643411,0.1855670900815772,0.1396940753045404,0.2601744186046511,0.3488372093023256,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-MiniLM-L6-v2,G_mnn_heavy,1,0.2209302325581395,0.1104651162790697,0.1472868217054263,0.2209302325581395,0.2209302325581395,0.2720561092654115,0.2209302325581395,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-MiniLM-L6-v2,G_mnn_heavy,3,0.1046511627906976,0.1569767441860465,0.1255813953488372,0.168648621951914,0.1308139534883721,0.2720561092654115,0.313953488372093,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-MiniLM-L6-v2,G_mnn_heavy,5,0.0767441860465116,0.191860465116279,0.1096345514950166,0.1867595327150797,0.1447674418604651,0.2720561092654115,0.3372093023255814,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-MiniLM-L6-v2,G_mnn_heavy,10,0.0465116279069767,0.2325581395348837,0.0775193798449612,0.2030732900824952,0.1535806570690291,0.2720561092654115,0.3720930232558139,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-MiniLM-L6-v2,H_zfilter,1,0.2209302325581395,0.1104651162790697,0.1472868217054263,0.2209302325581395,0.2209302325581395,0.2767718715393134,0.2209302325581395,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-MiniLM-L6-v2,H_zfilter,3,0.1124031007751937,0.1686046511627907,0.1348837209302325,0.1767117196683939,0.1395348837209302,0.2767718715393134,0.313953488372093,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-MiniLM-L6-v2,H_zfilter,5,0.0813953488372093,0.2034883720930232,0.1162790697674419,0.1948226304315596,0.1520348837209302,0.2767718715393134,0.3488372093023256,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-MiniLM-L6-v2,H_zfilter,10,0.0476744186046511,0.2383720930232558,0.0794573643410852,0.208674541199161,0.1591223698781838,0.2767718715393134,0.3837209302325581,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-MiniLM-L6-v2,I_short_skills_bias,1,0.2441860465116279,0.127906976744186,0.1666666666666666,0.2441860465116279,0.2441860465116279,0.2971668512366187,0.2441860465116279,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-MiniLM-L6-v2,I_short_skills_bias,3,0.1201550387596899,0.1860465116279069,0.1453488372093023,0.1954692451656666,0.1598837209302325,0.2971668512366187,0.3255813953488372,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-MiniLM-L6-v2,I_short_skills_bias,5,0.0837209302325581,0.2151162790697674,0.1201550387596899,0.2108220429896545,0.1700581395348837,0.2971668512366187,0.3604651162790697,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-MiniLM-L6-v2,I_short_skills_bias,10,0.0499999999999999,0.2616279069767442,0.0836856941508104,0.2279083054967513,0.1771686969361388,0.2971668512366187,0.4186046511627907,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-MiniLM-L6-v2,J_char_heavy,1,0.2558139534883721,0.1337209302325581,0.1744186046511627,0.2558139534883721,0.2558139534883721,0.3134505352528608,0.2558139534883721,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-MiniLM-L6-v2,J_char_heavy,3,0.127906976744186,0.1976744186046511,0.1546511627906976,0.2070971521424108,0.1686046511627907,0.3134505352528608,0.3488372093023256,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-MiniLM-L6-v2,J_char_heavy,5,0.0837209302325581,0.2151162790697674,0.1201550387596899,0.2163088308368035,0.1744186046511628,0.3134505352528608,0.3720930232558139,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-MiniLM-L6-v2,J_char_heavy,10,0.0534883720930232,0.2790697674418604,0.0894996476391825,0.2394568077557879,0.1839862495385751,0.3134505352528608,0.4534883720930232,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,A_semantic_only,1,0.1162790697674418,0.0581395348837209,0.0775193798449612,0.1162790697674418,0.1162790697674418,0.2137366186784791,0.1162790697674418,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,A_semantic_only,3,0.1124031007751937,0.1686046511627907,0.1348837209302325,0.1502293115017231,0.1162790697674418,0.2137366186784791,0.2906976744186046,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,A_semantic_only,5,0.0790697674418604,0.1976744186046511,0.1129568106312292,0.1652696627000912,0.1247093023255813,0.2137366186784791,0.3372093023255814,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,A_semantic_only,10,0.0511627906976744,0.2558139534883721,0.0852713178294573,0.1877492381370415,0.1348075858250277,0.2137366186784791,0.4069767441860465,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,B_hybrid_light,1,0.2093023255813953,0.1046511627906976,0.1395348837209302,0.2093023255813953,0.2093023255813953,0.2622692875599852,0.2093023255813953,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,B_hybrid_light,3,0.1162790697674418,0.1744186046511628,0.1395348837209302,0.1767117196683939,0.1414728682170542,0.2622692875599852,0.3023255813953488,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,B_hybrid_light,5,0.0790697674418604,0.1976744186046511,0.1129568106312292,0.1883690646763447,0.1507751937984495,0.2622692875599852,0.313953488372093,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,B_hybrid_light,10,0.0476744186046511,0.2441860465116279,0.0796335447498238,0.2063096468079005,0.1589308785529715,0.2622692875599852,0.3720930232558139,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,C_lex_sem_strong,1,0.2325581395348837,0.1220930232558139,0.1589147286821705,0.2325581395348837,0.2325581395348837,0.2703949796973053,0.2325581395348837,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,C_lex_sem_strong,3,0.1007751937984496,0.1569767441860465,0.1220930232558139,0.1722134312121783,0.1395348837209302,0.2703949796973053,0.2906976744186046,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,C_lex_sem_strong,5,0.0720930232558139,0.1860465116279069,0.1035437430786268,0.1869413357849267,0.15,0.2703949796973053,0.313953488372093,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,C_lex_sem_strong,10,0.0441860465116279,0.2325581395348837,0.0739957716701903,0.2049598566927757,0.1599206349206349,0.2703949796973053,0.3488372093023256,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,D_char_jaccard,1,0.1976744186046511,0.0988372093023255,0.1317829457364341,0.1976744186046511,0.1976744186046511,0.246188630490956,0.1976744186046511,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,D_char_jaccard,3,0.0968992248062015,0.1453488372093023,0.1162790697674418,0.1543893849108568,0.1230620155038759,0.246188630490956,0.2674418604651162,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,D_char_jaccard,5,0.0767441860465116,0.191860465116279,0.1096345514950166,0.1773916283011388,0.138468992248062,0.246188630490956,0.313953488372093,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,D_char_jaccard,10,0.0453488372093023,0.2325581395348837,0.0757575757575757,0.1923380056484895,0.1452150239940937,0.246188630490956,0.3604651162790697,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,E_diversity,1,0.2093023255813953,0.1046511627906976,0.1395348837209302,0.2093023255813953,0.2093023255813953,0.2846530084902177,0.2093023255813953,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,E_diversity,3,0.1240310077519379,0.191860465116279,0.15,0.1904133589999011,0.1540697674418604,0.2846530084902177,0.3255813953488372,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,E_diversity,5,0.0883720930232558,0.2267441860465116,0.1267995570321152,0.2085242697630668,0.1665697674418604,0.2846530084902177,0.3604651162790697,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,E_diversity,10,0.0581395348837209,0.3081395348837209,0.0974277660324171,0.2389183686994749,0.1802833148763381,0.2846530084902177,0.4534883720930232,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,F_recall_first,1,0.2325581395348837,0.1162790697674418,0.1550387596899224,0.2325581395348837,0.2325581395348837,0.2813630490956072,0.2325581395348837,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,F_recall_first,3,0.0930232558139534,0.1395348837209302,0.1116279069767442,0.1605855242354341,0.127906976744186,0.2813630490956072,0.2790697674418604,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,F_recall_first,5,0.0767441860465116,0.191860465116279,0.1096345514950166,0.1875956670673728,0.1433139534883721,0.2813630490956072,0.3604651162790697,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,F_recall_first,10,0.0488372093023255,0.25,0.0815715292459478,0.2083069378237937,0.1525170727205611,0.2813630490956072,0.4186046511627907,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,1,0.2093023255813953,0.1046511627906976,0.1395348837209302,0.2093023255813953,0.2093023255813953,0.2644149132521225,0.2093023255813953,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,3,0.1201550387596899,0.1802325581395348,0.1441860465116279,0.1802765289286582,0.1434108527131782,0.2644149132521225,0.313953488372093,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,5,0.0813953488372093,0.2034883720930232,0.1162790697674419,0.191933873936609,0.1527131782945736,0.2644149132521225,0.3255813953488372,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,G_mnn_heavy,10,0.0488372093023255,0.25,0.0815715292459478,0.2095839789379218,0.1612495385751199,0.2644149132521225,0.3720930232558139,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,H_zfilter,1,0.2209302325581395,0.1104651162790697,0.1472868217054263,0.2209302325581395,0.2209302325581395,0.2702473237356958,0.2209302325581395,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,H_zfilter,3,0.1007751937984496,0.1511627906976744,0.1209302325581395,0.166017291887601,0.1317829457364341,0.2702473237356958,0.2906976744186046,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,H_zfilter,5,0.0744186046511627,0.1860465116279069,0.106312292358804,0.1831908627739076,0.1445736434108527,0.2702473237356958,0.313953488372093,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,H_zfilter,10,0.0488372093023255,0.25,0.0815715292459478,0.2085199985059933,0.1572858988556662,0.2702473237356958,0.3837209302325581,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,I_short_skills_bias,1,0.2209302325581395,0.1162790697674418,0.1511627906976744,0.2209302325581395,0.2209302325581395,0.2753552971576227,0.2209302325581395,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,I_short_skills_bias,3,0.1162790697674418,0.1802325581395348,0.1406976744186046,0.1838413381889225,0.1463178294573643,0.2753552971576227,0.3255813953488372,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,I_short_skills_bias,5,0.0860465116279069,0.2209302325581395,0.1234772978959025,0.2040854686400267,0.1620155038759689,0.2753552971576227,0.3488372093023256,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,I_short_skills_bias,10,0.0511627906976744,0.2674418604651162,0.0856236786469344,0.2210191954311379,0.1700235326688814,0.2753552971576227,0.3953488372093023,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,J_char_heavy,1,0.2325581395348837,0.1220930232558139,0.1589147286821705,0.2325581395348837,0.2325581395348837,0.2826042820228866,0.2325581395348837,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,J_char_heavy,3,0.1124031007751937,0.1744186046511628,0.1360465116279069,0.1829078589929711,0.1472868217054263,0.2826042820228866,0.313953488372093,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,J_char_heavy,5,0.0883720930232558,0.2267441860465116,0.1267995570321152,0.2083557686968114,0.1632751937984496,0.2826042820228866,0.3720930232558139,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-distilroberta-v1,J_char_heavy,10,0.0523255813953488,0.2732558139534883,0.0875616631430585,0.2262784363761669,0.1739802510151347,0.2826042820228866,0.3953488372093023,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-mpnet-base-v2,A_semantic_only,1,0.0930232558139534,0.0465116279069767,0.0620155038759689,0.0930232558139534,0.0930232558139534,0.1872692875599852,0.0930232558139534,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-mpnet-base-v2,A_semantic_only,3,0.0891472868217054,0.1337209302325581,0.1069767441860465,0.1189103998317548,0.0939922480620155,0.1872692875599852,0.2209302325581395,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-mpnet-base-v2,A_semantic_only,5,0.0744186046511627,0.1860465116279069,0.106312292358804,0.1446707561612147,0.1064922480620155,0.1872692875599852,0.313953488372093,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-mpnet-base-v2,A_semantic_only,10,0.0593023255813953,0.3081395348837209,0.0991895701198026,0.1893243208231148,0.1254637320044296,0.1872692875599852,0.4651162790697674,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-mpnet-base-v2,B_hybrid_light,1,0.1627906976744186,0.0872093023255814,0.1124031007751937,0.1627906976744186,0.1627906976744186,0.2213455149501661,0.1627906976744186,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-mpnet-base-v2,B_hybrid_light,3,0.0891472868217054,0.1395348837209302,0.1081395348837209,0.1419971062617022,0.1143410852713178,0.2213455149501661,0.2441860465116279,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-mpnet-base-v2,B_hybrid_light,5,0.0744186046511627,0.191860465116279,0.1068660022148394,0.1690072490936409,0.1326550387596899,0.2213455149501661,0.3023255813953488,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-mpnet-base-v2,B_hybrid_light,10,0.0441860465116279,0.2267441860465116,0.0738195912614517,0.1829865551399775,0.1389811738648947,0.2213455149501661,0.3488372093023256,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-mpnet-base-v2,C_lex_sem_strong,1,0.2093023255813953,0.1104651162790697,0.1434108527131782,0.2093023255813953,0.2093023255813953,0.2529208194905869,0.2093023255813953,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-mpnet-base-v2,C_lex_sem_strong,3,0.1007751937984496,0.1569767441860465,0.1220930232558139,0.1641503334956984,0.1327519379844961,0.2529208194905869,0.2790697674418604,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-mpnet-base-v2,C_lex_sem_strong,5,0.0720930232558139,0.1860465116279069,0.1035437430786268,0.1788782380684468,0.14234496124031,0.2529208194905869,0.313953488372093,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-mpnet-base-v2,C_lex_sem_strong,10,0.0441860465116279,0.2267441860465116,0.0738195912614517,0.1956455544176132,0.1507313584348467,0.2529208194905869,0.3604651162790697,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
sentence-transformers/all-mpnet-base-v2,D_char_jaccard,1,0.1976744186046511,0.1046511627906976,0.1356589147286821,0.1976744186046511,0.1976744186046511,0.2499630860095976,0.1976744186046511,1.0,86,results_coursera1,coursera,ranking_summary,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,2025-09-17 15:11:16
